# X0 Y0 Z0 sigma0 atan step X Y Z sigma
20 490 1096970 1 2024839 10 20 490 -927869 0
-371 482 1891774 0 1568429 13 -371 483 3460203 1
300 487 1834060 1 1475428 15 300 487 358632 1
-178 136 773242 1 1461775 9 -178 135 -688533 0
61 -152 227417 1 1517818 15 62 -152 -1290401 0
363 442 -1729029 0 2258491 8 364 441 529462 1
115 149 1597472 0 2226648 7 116 149 3824120 1
436 78 1992734 0 647091 10 436 78 2639825 1
476 -451 -1391495 0 469493 14 475 -451 -922002 0
22 -343 1322836 1 3670366 1 194 -332 -2347530 0
311 -357 -1117352 1 172513 8 313 -356 -1289865 0
-59 -11 -143605 1 802319 9 -58 -12 -945924 0
-486 486 2074297 0 391877 8 -485 488 2466174 1
-248 -283 -595649 0 876372 10 -249 -282 280723 1
-421 -454 95799 1 1573624 9 -420 -455 -1477825 0
345 77 -248223 0 2664195 9 345 77 2415972 1
76 24 -541177 1 1089888 10 76 24 -1631065 0
106 259 1978405 1 3733111 12 106 259 -1754706 0
422 -262 1875261 0 1793762 11 421 -262 3669023 1
194 355 1668963 0 889152 11 194 355 2558115 1
268 477 325573 0 2053185 14 268 477 2378758 1
-135 -83 161579 0 2492759 9 -136 -82 2654338 1
-28 -85 -1935918 0 958061 2 -50 -78 -977857 0
1 -280 322102 0 682887 11 0 -280 1004989 1
-479 98 -64848 0 246272 1 -430 338 181424 1
294 -42 -1783271 1 1644808 11 295 -42 -3428079 0
416 -286 -1854397 0 2492703 2 344 -390 638306 1
-162 354 -463575 0 2463435 4 -140 365 1999860 1
-384 320 1797071 1 908876 6 -389 314 888195 1
-79 -251 1018900 1 75326 13 -78 -252 943574 1
-128 -295 266906 0 3003620 1 -276 -231 3270526 1
-202 15 287900 0 2950577 8 -202 16 3238477 1
-18 353 -27198 0 1589425 2 70 358 1562227 1
-304 -243 -1610267 1 2015397 2 -243 -319 -3625664 0
159 22 97484 0 4013519 2 164 -17 4111003 1
-428 366 -632499 1 3042747 10 -428 365 -3675246 0
-175 244 -1524564 0 522373 13 -175 245 -1002191 0
379 -113 -1175445 0 3563227 4 371 -136 2387782 1
-330 257 141000 0 3391865 13 -330 258 3532865 1
180 -168 -378515 1 3175515 14 181 -168 -3554030 0
-338 159 -1134873 0 3661049 8 -338 161 2526176 1
-78 -246 -1077041 1 2981434 7 -76 -247 -4058475 0
-410 -199 -1884955 0 1644165 4 -423 -173 -240790 0
-224 301 727986 0 1750065 13 -224 302 2478051 1
-212 337 -358630 1 3013368 4 -233 323 -3371998 0
-344 -350 1915929 0 536632 13 -345 -349 2452561 1
-237 -343 -986168 1 2832055 6 -231 -347 -3818223 0
184 -121 1458978 0 2731559 10 183 -121 4190537 1
-409 -182 -1229257 0 2502004 14 -410 -181 1272747 1
363 82 2010571 1 3566601 2 343 172 -1556030 0
-353 224 -1983302 0 1737665 8 -353 226 -245637 0
284 46 1410405 1 2374857 15 284 46 -964452 0
-393 -30 -521773 0 3107958 9 -394 -29 2586185 1
216 51 -1659918 1 1788087 5 215 57 -3448005 0
445 -133 -450717 1 3183564 2 479 -22 -3634281 0
247 -178 1270558 0 2895765 11 246 -178 4166323 1
-51 -475 816472 0 3325132 7 -55 -474 4141604 1
-495 -20 -897748 0 1446999 12 -496 -19 549251 1
-10 -104 170403 0 343712 3 -23 -102 514115 1
-249 296 -522169 1 3468541 6 -253 292 -3990710 0
17 116 1796919 1 1696449 7 17 116 100470 1
-449 -327 -22203 1 4130283 12 -448 -328 -4152486 0
-45 -250 -361539 1 2508875 4 -29 -253 -2870414 0
240 211 1129445 0 296401 1 345 91 1425846 1
279 -505 311112 1 3613215 14 280 -505 -3302103 0
351 113 -1840901 0 1628252 0 464 -238 -212649 0
-297 -468 1685333 0 227771 12 -298 -467 1913104 1
-245 -135 -9586 0 3497889 15 -246 -134 3488303 1
316 484 -2006864 1 1889720 9 316 484 -3896584 0
-54 -505 564237 1 1485620 15 -53 -506 -921383 0
61 428 -1106414 1 387999 12 61 428 -1494413 0
-363 -147 204040 0 31982 8 -364 -145 236022 1
492 -483 -904636 1 926362 9 493 -483 -1830998 0
-309 -62 493643 1 3659155 9 -308 -63 -3165512 0
430 105 1112221 1 1504995 4 424 131 -392774 0
214 -425 813216 1 3612849 5 228 -419 -2799633 0
-39 81 -131454 0 1380285 3 -29 86 1248831 1
59 -36 419312 0 3763515 14 58 -36 4182827 1
-282 127 606654 1 3413419 8 -282 125 -2806765 0
-99 137 -482711 0 2636277 11 -99 138 2153566 1
14 -388 -1582755 0 195786 8 12 -388 -1386969 0
-33 -12 1250171 1 4025140 3 -31 -17 -2774969 0
216 33 1259448 0 333345 10 216 33 1592793 1
-332 437 -15105 0 3322128 9 -332 438 3307023 1
444 268 -978121 0 2630300 11 444 268 1652179 1
223 171 1471066 1 3589672 6 221 174 -2118606 0
175 228 114403 0 938987 10 175 228 1053390 1
425 434 1592162 1 2093299 4 398 460 -501137 0
-3 37 59559 1 1835778 4 -5 36 -1776219 0
-489 -512 -1001893 0 601655 8 -491 -510 -400238 0
-324 -423 -16017 0 2534340 3 -377 -382 2518323 1
-170 328 1385915 1 2945534 5 -180 322 -1559619 0
371 -456 -166940 1 321596 14 372 -456 -488536 0
-285 32 -1464716 1 1592350 15 -285 31 -3057066 0
349 -380 430796 0 3114630 12 348 -380 3545426 1
201 -307 425632 1 3808053 0 508 -106 -3382421 0
-123 333 249175 0 1158876 0 210 456 1408051 1
-201 -317 1277713 1 855835 6 -196 -321 421878 1
18 84 -1259942 1 202310 4 13 85 -1462252 0
-164 -414 623105 0 2904030 1 -371 -332 3527135 1
-98 -492 21739 1 4083297 3 -36 -505 -4061558 0
-277 389 1406140 1 3858071 7 -280 386 -2451931 0
36 -37 -13768 1 568784 11 37 -37 -582552 0
-373 -134 -288461 0 1408722 12 -374 -133 1120261 1
66 -91 2026191 0 1191129 2 43 -107 3217320 1
157 -9 -1665180 1 1372911 9 158 -9 -3038091 0
-385 -119 828008 0 2207255 1 -445 74 3035263 1
-227 58 -6271 0 3952368 7 -227 60 3946097 1
-363 365 603347 0 2857852 7 -361 368 3461199 1
-174 268 613195 1 3697216 15 -174 267 -3084021 0
-65 -365 -608683 0 2740935 14 -66 -364 2132252 1
-220 -232 1793148 0 1016147 7 -222 -230 2809295 1
-208 -168 1285885 1 1081742 8 -207 -169 204143 1
117 -161 830118 1 2188689 6 120 -160 -1358571 0
265 -428 310719 0 3549384 15 264 -428 3860103 1
171 231 860786 1 1855573 7 170 232 -994787 0
-168 46 -434978 0 4188854 9 -168 47 3753876 1
420 53 -1439775 0 3315547 7 420 50 1875772 1
345 3 -1258415 0 3778438 6 345 -2 2520023 1
443 -323 635941 1 2770244 12 444 -323 -2134303 0
-204 186 -1497653 1 2480478 14 -204 185 -3978131 0
-197 294 1251433 0 2007304 7 -195 296 3258737 1
45 436 1062796 1 2212422 3 -9 441 -1149626 0
389 -239 -1117279 1 1724116 1 509 -45 -2841395 0
-289 -97 -2082869 1 149287 6 -287 -102 -2232156 0
-93 -187 -2071352 0 2251933 12 -94 -186 180581 1
-187 -284 2036229 1 640156 6 -182 -287 1396073 1
-469 -462 1956977 1 2989888 6 -461 -470 -1032911 0
-6 -40 -441001 0 2474265 8 -7 -39 2033264 1
111 -345 239348 0 3345066 13 110 -345 3584414 1
483 9 485981 0 513286 1 487 -232 999267 1
276 412 1805592 1 1175809 8 275 413 629783 1
132 -414 425844 1 2689735 6 139 -412 -2263891 0
122 -277 -4344 0 922806 6 117 -278 918462 1
-159 484 1365159 0 856240 7 -156 486 2221399 1
83 306 -838696 0 1462281 13 83 306 623585 1
202 191 -886681 0 973870 3 225 166 87189 1
451 -179 1204224 0 2220361 3 428 -235 3424585 1
92 -476 -166840 0 1283625 4 62 -481 1116785 1
121 156 -811766 0 2822804 0 277 35 2011038 1
-56 -34 -59798 1 2645719 0 -22 -90 -2705517 0
-268 -353 -1205084 0 491258 2 -357 -286 -713826 0
-200 -279 1695208 1 406815 8 -198 -280 1288393 1
-3 28 -1189391 0 3569196 12 -3 29 2379805 1
-258 -296 51018 0 1440508 4 -277 -279 1491526 1
331 -281 312748 1 565259 10 332 -281 -252511 0
162 35 -457545 1 879428 8 162 35 -1336973 0
210 -4 -472125 0 3518876 7 209 -5 3046751 1
-338 -97 1488938 0 1432183 0 -435 241 2921121 1
-168 118 100049 0 3534385 15 -168 119 3634434 1
-492 377 1019390 1 1188348 15 -492 376 -168958 0
351 -327 1873593 0 1508530 10 350 -327 3382123 1
485 -260 879252 0 1695151 11 484 -260 2574403 1
-31 233 -1410152 1 2416855 7 -32 232 -3827007 0
169 280 -354038 1 207403 6 165 282 -561441 0
-392 246 -740220 0 3996731 2 -331 344 3256511 1
-437 -413 1935148 1 318728 13 -436 -414 1616420 1
-295 -248 484951 0 2928393 15 -296 -247 3413344 1
73 -390 338962 0 1649067 5 60 -392 1988029 1
-200 407 325312 1 2552605 1 -403 307 -2227293 0
-28 -56 671497 0 2387344 8 -29 -55 3058841 1
-3 -204 1371917 0 1251829 11 -4 -203 2623746 1
223 -102 444261 1 2880254 8 224 -102 -2435993 0
386 -314 -2052132 0 1795658 6 381 -320 -256474 0
-16 -275 -1401828 1 2010409 11 -15 -276 -3412237 0
-223 215 -519054 0 80348 15 -223 216 -438706 0
353 168 -991868 0 1007897 3 374 124 16029 1
474 -150 -1404117 0 3393028 15 473 -150 1988911 1
-98 377 -721237 1 3055648 15 -98 376 -3776885 0
-438 237 -1215859 0 1274584 15 -438 238 58725 1
-500 160 -469708 0 1732199 12 -500 161 1262491 1
-15 329 504599 0 2619773 3 26 331 3124372 1
23 498 1737305 0 1340570 14 23 498 3077875 1
-340 -395 -1837546 1 235267 8 -338 -397 -2072813 0
231 199 -708244 0 2049777 9 231 199 1341533 1
253 -469 -351389 0 1615016 12 252 -469 1263627 1
-437 -33 -189170 1 3041612 8 -436 -35 -3230782 0
-243 207 -329360 0 3994327 7 -242 209 3664967 1
-195 -343 -1496596 0 1256461 4 -217 -330 -240135 0
-413 -106 1974799 1 2057974 1 -360 -313 -83175 0
-414 447 218403 1 2061171 13 -414 446 -1842768 0
467 -237 -81200 0 909246 13 466 -237 828046 1
336 394 1114824 1 2936200 15 336 394 -1821376 0
57 -439 263463 0 2615752 2 -53 -453 2879215 1
-470 4 1537988 0 900952 1 -468 239 2438940 1
-352 81 -1868138 1 307764 0 -433 -271 -2175902 0
155 -486 811932 0 3316021 13 154 -486 4127953 1
-369 -438 685697 0 564825 7 -373 -435 1250522 1
423 -347 957275 0 571684 7 420 -350 1528959 1
-121 483 184595 1 228798 2 -241 452 -44203 0
-186 149 -172058 1 3733098 0 -335 -37 -3905156 0
417 33 962307 0 1276191 6 417 27 2238498 1
382 259 -1694174 1 2332225 10 382 259 -4026399 0
46 128 -409406 1 1449914 2 14 139 -1859320 0
219 448 -1419385 1 1634049 8 218 448 -3053434 0
-284 -89 -185191 0 150318 14 -285 -88 -34873 0
353 -135 -554450 1 939959 0 488 218 -1494409 0
-484 60 1822080 0 2334978 11 -484 61 4157058 1
487 -274 1781475 1 3201689 11 488 -274 -1420214 0
-437 16 344389 1 2278082 5 -437 2 -1933693 0
172 -484 -1728084 0 2007966 12 171 -484 279882 1
-354 96 -1138332 0 2537328 5 -351 108 1398996 1
137 473 -1432303 0 848003 11 137 473 -584300 0
399 -93 -524264 1 1402350 6 401 -87 -1926614 0
66 -262 -2019700 0 247015 5 57 -264 -1772685 0
-17 -234 940905 1 425779 3 13 -237 515126 1
-210 173 -24198 1 3171094 15 -210 172 -3195292 0
-53 165 1624024 0 1903698 13 -53 166 3527722 1
-457 166 1069547 0 3004172 15 -457 167 4073719 1
411 18 1952421 1 2017800 13 411 18 -65379 0
-82 10 1376539 1 2773911 2 -84 -11 -1397372 0
-140 -267 -1671946 1 445712 11 -139 -268 -2117658 0
306 62 -1991516 1 442823 15 306 62 -2434339 0
68 452 24140 0 861892 12 68 452 886032 1
37 218 167055 0 1397228 3 64 214 1564283 1
-203 432 1362412 1 2809240 7 -206 430 -1446828 0
-481 -154 1552885 1 476313 4 -471 -185 1076572 1
-148 -208 1744991 0 2044627 2 -200 -171 3789618 1
175 -244 706252 0 1549561 6 171 -246 2255813 1
64 -240 -1055507 0 2016016 10 63 -240 960509 1
-450 -348 1564037 1 1028582 3 -406 -405 535455 1
-131 -79 -699204 1 1531504 15 -130 -80 -2230708 0
-440 -113 1129935 0 131558 13 -441 -112 1261493 1
-474 -85 -585502 1 1688206 11 -473 -86 -2273708 0
497 398 1753909 1 2583162 15 497 398 -829253 0
-318 53 -1828073 1 79117 5 -319 43 -1907190 0
389 -186 360996 0 3140789 5 383 -198 3501785 1
73 293 384849 1 3778079 8 72 293 -3393230 0
-387 224 -198897 1 18349 7 -388 220 -217246 0
-159 -263 1119468 1 3823036 4 -142 -273 -2703568 0
193 -248 -323304 0 4035588 8 192 -248 3712284 1
-440 -415 1915985 1 3329672 7 -436 -419 -1413687 0
406 -398 658639 1 261413 15 407 -398 397226 1
68 -80 1208881 0 1558711 2 48 -97 2767592 1
-22 -126 -102661 1 1938845 3 -6 -129 -2041506 0
-288 -289 155826 1 3947532 4 -269 -307 -3791706 0
385 -307 -1416532 1 1333525 13 386 -307 -2750057 0
-67 -288 -582939 0 4020898 2 -139 -271 3437959 1
386 -480 34199 1 2909367 2 506 -384 -2875168 0
-368 -102 1234855 1 592522 6 -366 -108 642333 1
188 -230 -258467 1 3805458 13 189 -230 -4063925 0
408 73 -857473 1 2766344 11 408 73 -3623817 0
-353 278 653313 0 1440177 13 -353 279 2093490 1
-53 -347 -103344 1 2900954 0 294 -400 -3004298 0
219 191 1357003 1 2260234 4 208 204 -903231 0
-172 -322 1822382 1 1438231 4 -151 -333 384151 1
38 -261 752493 1 1430840 6 43 -261 -678347 0
107 -91 402213 0 489112 0 16 -198 891325 1
-361 411 -1691039 0 3484994 6 -355 417 1793955 1
454 -68 448243 1 3795765 4 459 -40 -3347522 0
-388 -85 -588752 0 1615744 3 -399 -36 1026992 1
186 242 -136790 1 3966186 9 186 242 -4102976 0
-201 169 -1650658 0 2484954 13 -201 170 834296 1
164 -18 -1065520 1 1755152 3 167 2 -2820672 0
-276 168 1278044 1 3384408 3 -297 133 -2106364 0
-73 281 -1120373 1 2415400 12 -73 280 -3535773 0
373 -115 87866 0 2023996 12 372 -115 2111862 1
90 -311 -512800 0 3001998 11 89 -311 2489198 1
-364 295 174262 1 3827901 14 -364 294 -3653639 0
48 -395 -181778 1 968315 3 98 -389 -1150093 0
-443 103 1813838 1 3049154 5 -446 89 -1235316 0
-219 268 1906654 0 10739 10 -219 269 1917393 1
-169 4 582017 1 1608747 5 -169 -2 -1026730 0
26 -143 888014 1 531661 5 31 -143 356353 1
-159 -331 -1019554 0 3475652 2 -242 -291 2456098 1
-417 -229 -1027558 0 211441 14 -418 -228 -816117 0
433 -222 985919 0 1622083 10 432 -222 2608002 1
63 -227 2062416 1 878404 0 290 -164 1184012 1
46 -33 1137034 1 2671108 12 47 -33 -1534074 0
-185 -372 -545716 1 2087684 5 -173 -378 -2633400 0
-377 -465 -1972663 0 2351977 6 -385 -459 379314 1
-248 -65 301308 0 729308 7 -249 -63 1030616 1
-501 -287 290952 0 1866793 15 -502 -286 2157745 1
-192 178 -1360041 1 1719675 1 -281 82 -3079716 0
510 -489 673037 1 870577 13 511 -489 -197540 0
-77 28 -742455 1 1054375 1 -91 -11 -1796830 0
-449 -394 -955280 0 2818266 11 -450 -393 1862986 1
396 113 467474 0 2098399 10 396 113 2565873 1
-71 -168 -1915694 1 1785602 9 -70 -169 -3701296 0
-351 -491 -447527 0 640748 8 -353 -489 193221 1
-263 131 -45831 1 2275273 8 -263 129 -2321104 0
-92 -270 -304852 0 1203179 3 -126 -258 898327 1
-275 -239 -1294718 0 2767150 3 -305 -204 1472432 1
459 242 -821371 0 2035227 14 459 242 1213856 1
14 420 140222 1 1393903 7 11 420 -1253681 0
-280 -419 1113781 1 3327170 4 -253 -437 -2213389 0
194 -354 -475220 0 492914 3 149 -378 17694 1
366 93 -895702 1 3034520 8 366 94 -3930222 0
-512 -100 623396 1 2466799 4 -505 -132 -1843403 0
-295 120 -1402434 0 2135509 0 -175 415 733075 1
-223 492 813705 0 514367 11 -223 493 1328072 1
-65 403 -1731394 0 1260349 1 136 436 -471045 0
409 -50 749393 1 2444824 13 410 -50 -1695431 0
-146 -341 -1927053 1 1563278 1 25 -414 -3490331 0
-267 63 -801551 0 3381900 3 -260 97 2580349 1
-474 -434 -839978 0 2717652 15 -475 -433 1877674 1
196 119 -172400 0 373974 14 196 119 201574 1
351 15 -1379202 1 2031790 15 351 15 -3410992 0
84 -354 318124 0 3080661 6 78 -355 3398785 1
-109 271 -456756 1 2549955 14 -109 270 -3006711 0
-11 -361 -545153 0 1244867 6 -17 -360 699714 1
44 -326 -953229 1 665859 8 46 -326 -1619088 0
-50 -366 -334091 0 1490347 9 -51 -365 1156256 1
-309 -460 19790 0 1151853 9 -310 -459 1171643 1
169 -42 -28640 1 3270482 9 170 -42 -3299122 0
172 -191 289841 1 2688496 4 184 -181 -2398655 0
156 -65 -246171 1 1313063 6 158 -63 -1559234 0
251 492 1960885 1 3111494 11 251 492 -1150609 0
-340 -402 352986 1 2336297 10 -339 -403 -1983311 0
-288 509 -1479568 1 713310 5 -303 500 -2192878 0
270 -182 -353630 1 1111529 10 271 -182 -1465159 0
-409 171 -1209994 0 2860888 10 -409 172 1650894 1
505 387 1266233 0 2779401 13 505 387 4045634 1
422 264 -1545961 1 2020661 2 356 369 -3566622 0
132 -162 1339261 0 2092800 12 131 -162 3432061 1
155 -195 765844 1 1168844 14 156 -195 -403000 0
298 -137 374166 0 3583359 0 161 -435 3957525 1
84 122 1892581 1 891197 8 84 122 1001384 1
380 165 1031517 0 2197114 4 390 142 3228631 1
477 -170 257325 1 1242231 7 479 -167 -984906 0
195 -82 -1107071 1 718582 9 196 -82 -1825653 0
-402 236 1011151 1 3353663 11 -402 235 -2342512 0
-358 213 1943566 1 5600 14 -358 212 1937966 1
200 -450 66120 0 1231603 5 185 -456 1297723 1
-155 -260 394658 1 3938866 9 -154 -261 -3544208 0
153 258 -1215264 0 1365434 12 153 258 150170 1
-398 406 -537695 0 1451842 2 -297 506 914147 1
-456 -431 -1786950 0 3195172 13 -457 -430 1408222 1
-31 -418 1271389 1 3583541 13 -30 -419 -2312152 0
-278 -342 -798957 1 2896546 5 -267 -351 -3695503 0
50 -288 768677 1 1597285 6 55 -288 -828608 0
-261 -271 1591095 1 1324154 14 -260 -272 266941 1
-10 243 1291883 1 945679 15 -10 242 346204 1
48 296 398417 1 3155563 0 -248 344 -2757146 0
45 344 94387 0 215581 9 45 344 309968 1
424 -139 -1305332 0 3852080 4 415 -165 2546748 1
-373 -29 1271946 0 278456 8 -374 -27 1550402 1
85 -282 -680559 0 3686297 10 84 -282 3005738 1
213 -223 -1938374 1 1677201 1 325 -117 -3615575 0
-263 79 -109403 0 3203931 14 -263 80 3094528 1
-391 369 40865 1 210763 14 -391 368 -169898 0
-484 -105 2064057 1 1992325 11 -483 -106 71732 1
353 401 310143 1 3196395 10 353 401 -2886252 0
-48 -215 -225247 0 3072168 2 -102 -203 2846921 1
-48 443 452876 0 2747505 11 -48 444 3200381 1
-97 400 1264158 1 2129758 7 -100 399 -865600 0
-363 348 -826138 0 4012223 12 -363 349 3186085 1
418 -155 -402304 1 2400239 3 438 -103 -2802543 0
402 453 1202880 1 3635385 8 401 454 -2432505 0
63 373 -622485 1 2327589 12 63 373 -2950074 0
-68 184 -450445 1 1684063 10 -68 183 -2134508 0
-246 -371 -771664 1 436801 4 -222 -387 -1208465 0
-76 186 902845 1 3215087 2 -122 167 -2312242 0
253 -266 1975074 0 2139314 2 186 -329 4114388 1
-413 400 992432 1 3744 3 -463 348 988688 1
-122 224 1918748 0 1179942 12 -122 225 3098690 1
-5 -283 1967372 1 1346494 0 278 -288 620878 1
-457 -37 -1903244 0 3534291 0 -494 420 1631047 1
-88 -357 1900921 1 831162 11 -87 -358 1069759 1
-170 -170 989878 0 2816382 3 -192 -148 3806260 1
-491 428 1653918 1 2074045 13 -491 427 -420127 0
-305 505 1351990 1 2649179 2 -431 428 -1297189 0
-286 -400 -1899538 0 13230 11 -287 -399 -1886308 0
-273 -456 28527 0 3125084 14 -274 -455 3153611 1
-297 283 996973 1 2313045 6 -301 278 -1316072 0
-162 -231 1976168 0 1210113 14 -163 -230 3186281 1
-274 -401 -112383 1 781525 3 -223 -436 -893908 0
416 107 1851650 1 1079339 13 416 107 772311 1
-210 -340 -864264 0 1251274 13 -211 -339 387010 1
345 258 -778407 1 3406214 3 313 301 -4184621 0
-340 75 -628042 0 2449499 9 -340 76 1821457 1
-371 285 -1930890 0 3530382 6 -367 291 1599492 1
-323 -269 -1986158 0 3832953 14 -324 -268 1846795 1
9 134 1226979 0 1020122 7 10 134 2247101 1
-481 110 973103 1 2473777 2 -508 -11 -1500674 0
-340 -239 -1661820 0 3851367 9 -341 -238 2189547 1
-201 -115 -2083761 0 2534862 15 -202 -114 451101 1
428 -377 -1751344 0 2818806 8 426 -378 1067462 1
472 488 -296418 1 1315834 8 471 489 -1612252 0
-79 285 2045556 0 1322547 1 63 325 3368103 1
119 -219 783850 1 935031 9 120 -219 -151181 0
-266 -121 603975 0 652687 8 -267 -119 1256662 1
166 392 1723037 1 2503911 5 154 397 -780874 0
283 -37 1802160 1 3832269 9 284 -37 -2030109 0
244 -238 561066 1 2135350 12 245 -238 -1574284 0
256 -374 -323917 0 3121452 10 255 -374 2797535 1
283 409 -1599571 0 2817153 3 334 374 1217582 1
263 141 1046462 1 1927448 5 259 149 -880986 0
383 -35 1427733 1 3343321 2 392 60 -1915588 0
-60 -473 -1597064 1 324841 10 -59 -474 -1921905 0
-493 -174 -1578092 1 1998136 8 -492 -176 -3576228 0
233 64 -1964575 1 187106 4 229 78 -2151681 0
80 -127 1927897 1 742078 8 81 -127 1185819 1
15 165 -1546140 0 3491822 13 15 165 1945682 1
-13 -175 -1759011 1 816492 10 -12 -176 -2575503 0
-343 39 -1467360 0 3505993 2 -334 125 2038633 1
-142 -238 -1791984 0 2716556 0 -380 -96 924572 1
244 341 -950849 0 2499136 8 245 341 1548287 1
-203 -210 786354 0 758697 14 -204 -209 1545051 1
-365 -88 -873361 1 1214792 3 -354 -134 -2088153 0
-404 -456 -1721817 0 2885903 11 -405 -455 1164086 1
7 71 1933684 0 750166 9 7 71 2683850 1
20 65 -216584 0 742537 1 52 55 525953 1
-326 268 -388165 1 469015 12 -326 267 -857180 0
479 -254 402618 0 1420456 14 478 -254 1823074 1
389 -453 -582937 0 2047245 3 332 -501 1464308 1
367 11 1457991 1 404229 11 367 11 1053762 1
-25 132 546950 0 829373 8 -25 133 1376323 1
-122 246 -1077390 1 1025760 6 -125 244 -2103150 0
-445 44 -977050 1 1893561 11 -445 43 -2870611 0
69 299 255418 0 1164526 7 71 299 1419944 1
-223 -144 97047 1 1425840 13 -222 -145 -1328793 0
-424 56 -1934719 1 1871409 0 -480 -368 -3806128 0
232 -263 -817415 0 1933994 13 231 -263 1116579 1
-397 443 828139 0 1268888 4 -370 468 2097027 1
438 -230 -883395 1 1979600 13 439 -230 -2862995 0
407 -406 -327816 1 2793596 5 420 -394 -3121412 0
496 -229 410 0 882764 11 495 -229 883174 1
-389 224 -1919394 0 1292950 1 -277 419 -626444 0
-233 -487 290597 1 756668 4 -202 -502 -466071 0
-95 -440 -167187 1 2274784 14 -94 -441 -2441971 0
-132 244 -1530699 0 1089528 6 -129 247 -441171 0
-468 -178 -1025292 0 3953286 8 -469 -176 2927994 1
-505 197 1495895 0 2467211 13 -505 198 3963106 1
-170 45 1725429 0 1692148 5 -169 51 3417577 1
384 196 -599006 0 4135900 5 390 184 3536894 1
349 231 -415902 1 253714 8 349 232 -669616 0
110 -395 -247232 0 2010507 12 109 -395 1763275 1
3 -42 518419 1 2501716 4 6 -42 -1983297 0
178 -254 -415591 1 2235911 11 179 -254 -2651502 0
-387 190 1136071 0 2005573 12 -387 191 3141644 1
-107 137 782041 1 3456267 9 -107 136 -2674226 0
287 -185 -1298442 0 104983 10 286 -185 -1193459 0
209 -343 -1036231 1 39620 5 220 -337 -1075851 0
-239 -2 1085297 1 437130 15 -238 -3 648167 1
-58 43 -1178152 0 3223363 14 -58 44 2045211 1
85 -510 1779589 0 1037804 5 69 -512 2817393 1
392 -384 841588 0 3287986 5 380 -396 4129574 1
54 111 -91767 1 3516477 1 -1 138 -3608244 0
386 -339 1521003 0 1793486 11 385 -339 3314489 1
172 368 1156204 1 2717187 6 167 370 -1560983 0
46 -370 1305976 0 2036121 13 45 -370 3342097 1
-142 -466 1220416 1 949872 9 -141 -467 270544 1
85 -23 -199149 0 1681188 9 84 -23 1482039 1
-219 -373 1000639 1 3620089 4 -195 -387 -2619450 0
372 231 -773840 0 2030761 9 372 231 1256921 1
-410 -324 -1597619 0 736490 6 -416 -317 -861129 0
503 -182 -790691 1 1179327 9 504 -182 -1970018 0
250 380 1405032 1 3740004 11 250 380 -2334972 0
33 -297 292360 1 1419050 3 71 -293 -1126690 0
193 357 1009332 0 446943 15 193 357 1456275 1
